,DRUG_ID,DRUG_NAME,DISEASES,PHASE,Name,ontologyTermName,ontologyTermIRI,score,validated,review,ID
13378,D0CH3F,Resorcinol compound 16,Melasma , Patented,melasma,Melasma,http://purl.obolibrary.org/obo/HP_0025272,100.0,False,False,HP:0025272
13379,D0CH4A,SBC-102,Enzyme deficiency , Approved,enzyme deficiency,,,,,,
13380,D0CH4T,Lu-02-750,Parkinson disease , Phase 1,parkinson disease,,,,,,
13381,D0CH6B,ALZT-OP1,Alzheimer disease , Phase 3,alzheimer disease,Alzheimer disease,http://purl.obolibrary.org/obo/HP_0002511,100.0,False,False,HP:0002511
13382,D0CH6Z,BBR 3576,Prostate cancer , Terminated,prostate cancer,Prostate cancer,http://purl.obolibrary.org/obo/HP_0012125,100.0,False,False,HP:0012125
13383,D0CH7C,Basmisanil,Alzheimer disease , Phase 2,alzheimer disease,Alzheimer disease,http://purl.obolibrary.org/obo/HP_0002511,100.0,False,False,HP:0002511
13384,D0CH7C,Basmisanil,Cognitive impairment , Phase 2,cognitive impairment,Cognitive impairment,http://purl.obolibrary.org/obo/HP_0100543,100.0,False,False,HP:0100543
13385,D0CH7C,Basmisanil,Complete androgen insensitivity syndrome , Phase 2,complete androgen insensitivity syndrome,,,,,,
13386,D0CH7C,Basmisanil,Immune dysregulation , Phase 2,immune dysregulation,Immune dysregulation,http://purl.obolibrary.org/obo/HP_0002958,100.0,False,False,HP:0002958
13387,D0CH8E,Macrocyclic peptide analog 2,Solid tumour/cancer , Patented,solid tumour cancer,,,,,,
13388,D0CH8E,Macrocyclic peptide analog 2,Infectious disease , Patented,infectious disease,,,,,,
13389,D0CH8E,Macrocyclic peptide analog 2,Human immunodeficiency virus infection , Patented,human immunodeficiency virus infection,,,,,,
13390,D0CH8E,Macrocyclic peptide analog 2,Hepatitis , Patented,hepatitis,Hepatitis,http://purl.obolibrary.org/obo/HP_0012115,100.0,False,False,HP:0012115
13391,D0CH9G,Pepvax,Cytomegalovirus Disease , Phase 2,cytomegalovirus disease,,,,,,
13392,D0CI2U,Benzoic acid linked peptide analog 3,Albinism , Patented,albinism,Albinism,http://purl.obolibrary.org/obo/HP_0001022,100.0,False,False,HP:0001022
13393,D0CI2U,Benzoic acid linked peptide analog 3,Ephelides , Patented,ephelides,,,,,,
13394,D0CI2U,Benzoic acid linked peptide analog 3,Menkes disease , Patented,menkes disease,,,,,,
13395,D0CI2U,Benzoic acid linked peptide analog 3,Senile lentigines , Patented,senile lentigines,,,,,,
13396,D0CI2U,Benzoic acid linked peptide analog 3,Melasma , Patented,melasma,Melasma,http://purl.obolibrary.org/obo/HP_0025272,100.0,False,False,HP:0025272
13397,D0CI4B,MP-100,Anxiety disorder , Investigative,anxiety disorder,,,,,,
13398,D0CI4E,Pertuzumab,Breast cancer , Approved,breast cancer,Breast carcinoma,http://purl.obolibrary.org/obo/HP_0003002,100.0,False,False,HP:0003002
13399,D0CI5O,SPD-474,Parkinson disease , Terminated,parkinson disease,,,,,,
13400,D0CI9T,Ceftobiprole,Community-acquired pneumonia , Phase 3,community acquired pneumonia,,,,,,
13401,D0CI9T,Ceftobiprole,Skin and skin-structure infection , Phase 3,skin and skin structure infection,,,,,,
13402,D0CI9W,GSK-334429,Cognitive impairment , Investigative,cognitive impairment,Cognitive impairment,http://purl.obolibrary.org/obo/HP_0100543,100.0,False,False,HP:0100543
13403,D0CJ3R,MS201408-0005C,Solid tumour/cancer , Phase 1,solid tumour cancer,,,,,,
13404,D0CJ7Z,Abicipar pegol,Diabetic macular edema , Phase 2,diabetic macular edema,,,,,,
13405,D0CK2C,ZP-10395,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
13406,D0CK3G,Ethinamate,Insomnia , Approved,insomnia,Insomnia,http://purl.obolibrary.org/obo/HP_0100785,100.0,False,False,HP:0100785
13407,D0CK5J,SF-116,Glaucoma/ocular hypertension , Investigative,glaucoma ocular hypertension,,,,,,
13408,D0CK7F,AOB103,Rosacea , Phase 2,rosacea,,,,,,
13409,D0CK8H,Indazole derivative 1,Solid tumour/cancer , Patented,solid tumour cancer,,,,,,
13410,D0CK8H,Indazole derivative 1,Metastatic cancer , Patented,metastatic cancer,,,,,,
13411,D0CL5D,Ragweed allergy vaccine,leukaemia , Phase 1,leukaemia,Leukemia,http://purl.obolibrary.org/obo/HP_0001909,100.0,False,False,HP:0001909
13412,D0CL9S,Telbivudine,Hepatitis B virus infection , Approved,hepatitis b virus infection,,,,,,
13413,D0CM3Z,ATON-009,Metal intoxication , Phase 1,metal intoxication,,,,,,
13414,D0CM5P,Quinazoline derivative 10,Cirrhosis , Patented,cirrhosis,Cirrhosis,http://purl.obolibrary.org/obo/HP_0001394,100.0,False,False,HP:0001394
13415,D0CM5P,Quinazoline derivative 10,Chronic obstructive pulmonary disease , Patented,chronic obstructive pulmonary disease,Chronic pulmonary obstruction,http://purl.obolibrary.org/obo/HP_0006510,100.0,False,False,HP:0006510
13416,D0CM5P,Quinazoline derivative 10,Psoriasis vulgaris , Patented,psoriasis vulgaris,,,,,,
13417,D0CM5P,Quinazoline derivative 10,Multiple sclerosis , Patented,multiple sclerosis,,,,,,
13418,D0CN6Q,PMID26651364-Compound-5c,Crohn disease , Patented,crohn disease,Crohn's disease,http://purl.obolibrary.org/obo/HP_0100280,100.0,False,False,HP:0100280
13419,D0CN6Q,PMID26651364-Compound-5c,Ulcerative colitis , Patented,ulcerative colitis,Ulcerative colitis,http://purl.obolibrary.org/obo/HP_0100279,100.0,False,False,HP:0100279
13420,D0CN6Q,PMID26651364-Compound-5c,Urinary tract infection , Patented,urinary tract infection,Recurrent urinary tract infections,http://purl.obolibrary.org/obo/HP_0000010,100.0,False,False,HP:0000010
13421,D0CN7A,PMID26651364-Compound-7c,Crohn disease , Patented,crohn disease,Crohn's disease,http://purl.obolibrary.org/obo/HP_0100280,100.0,False,False,HP:0100280
13422,D0CN7A,PMID26651364-Compound-7c,Ulcerative colitis , Patented,ulcerative colitis,Ulcerative colitis,http://purl.obolibrary.org/obo/HP_0100279,100.0,False,False,HP:0100279
13423,D0CN7A,PMID26651364-Compound-7c,Urinary tract infection , Patented,urinary tract infection,Recurrent urinary tract infections,http://purl.obolibrary.org/obo/HP_0000010,100.0,False,False,HP:0000010
13424,D0CN7I,IMC-CS4,Solid tumour/cancer , Phase 1,solid tumour cancer,,,,,,
13425,D0CN8U,PF-06763809,Plaque psoriasis , Phase 1,plaque psoriasis,,,,,,
13426,D0CN9D,Anetumab ravtansine,Malignant pleural mesothelioma , Phase 2,malignant pleural mesothelioma,Pleural mesothelioma,http://purl.obolibrary.org/obo/HP_0100002,85.71,False,False,HP:0100002
13427,D0CN9D,Anetumab ravtansine,Mesothelioma , Phase 2,mesothelioma,,,,,,
13428,D0CN9D,Anetumab ravtansine,Solid tumour/cancer , Phase 2,solid tumour cancer,,,,,,
13429,D0CN9D,Anetumab ravtansine,Ovarian cancer , Phase 1,ovarian cancer,,,,,,
13430,D0CN9Q,CP-724714,Lymphoma , Phase 2,lymphoma,Lymphoma,http://purl.obolibrary.org/obo/HP_0002665,100.0,False,False,HP:0002665
13431,D0CO2M,S-9788,Solid tumour/cancer , Discontinued in Phase 2,solid tumour cancer,,,,,,
13432,D0CO2W,AMG 301,Migraine , Phase 2,migraine,Migraine,http://purl.obolibrary.org/obo/HP_0002076,100.0,False,False,HP:0002076
13433,D0CO2W,AMG 301,Hyperprolactinaemia , Investigative,hyperprolactinaemia,Increased circulating prolactin concentration,http://purl.obolibrary.org/obo/HP_0000870,100.0,False,False,HP:0000870
13434,D0CO3N,esuberaprost,Gout , Phase 3,gout,Gout,http://purl.obolibrary.org/obo/HP_0001997,100.0,False,False,HP:0001997
13435,D0CO3N,esuberaprost,Pulmonary arterial hypertension , Phase 3,pulmonary arterial hypertension,Pulmonary arterial hypertension,http://purl.obolibrary.org/obo/HP_0002092,100.0,False,False,HP:0002092
13436,D0CO3O,RAP-701,Ovarian cancer , Investigative,ovarian cancer,,,,,,
13437,D0CO5F,ALLOD-2,Neuropathic pain , Phase 2,neuropathic pain,,,,,,
13438,D0CO5F,ALLOD-2,Chronic low back pain , Phase 2,chronic low back pain,,,,,,
13439,D0CO5F,ALLOD-2,Migraine , Phase 2,migraine,Migraine,http://purl.obolibrary.org/obo/HP_0002076,100.0,False,False,HP:0002076
13440,D0CO6D,AMG 333,Migraine , Phase 1,migraine,Migraine,http://purl.obolibrary.org/obo/HP_0002076,100.0,False,False,HP:0002076
13441,D0CO9B,Ad-p53,Solid tumour/cancer , Phase 2,solid tumour cancer,,,,,,
13442,D0CO9B,Ad-p53,Colorectal cancer , Phase 1,colorectal cancer,,,,,,
13443,D0CP3Z,ALS-012117,Virus infection , Investigative,virus infection,,,,,,
13444,D0CP4E,Clonazepam,Epilepsy , Approved,epilepsy,,,,,,
13445,D0CP4E,Clonazepam,Seizure disorder , Phase 2,seizure disorder,,,,,,
13446,D0CP6B,3-(phenoxymethyl) benzylamine derivative 5,Albinism , Patented,albinism,Albinism,http://purl.obolibrary.org/obo/HP_0001022,100.0,False,False,HP:0001022
13447,D0CP6B,3-(phenoxymethyl) benzylamine derivative 5,Ephelides , Patented,ephelides,,,,,,
13448,D0CP6B,3-(phenoxymethyl) benzylamine derivative 5,Menkes disease , Patented,menkes disease,,,,,,
13449,D0CP6B,3-(phenoxymethyl) benzylamine derivative 5,Senile lentigines , Patented,senile lentigines,,,,,,
13450,D0CP6B,3-(phenoxymethyl) benzylamine derivative 5,Melasma , Patented,melasma,Melasma,http://purl.obolibrary.org/obo/HP_0025272,100.0,False,False,HP:0025272
13451,D0CP8N,Silmitasertib,Cholangiocarcinoma , phase 1/2,cholangiocarcinoma,Cholangiocarcinoma,http://purl.obolibrary.org/obo/HP_0030153,100.0,False,False,HP:0030153
13452,D0CP8N,Silmitasertib,Coronavirus Disease 2019 (COVID-19) , Investigative,coronavirus disease 2019 covid 19,,,,,,
13453,D0CQ0Z,Penfluridol,Schizophrenia , Approved,schizophrenia,Schizophrenia,http://purl.obolibrary.org/obo/HP_0100753,100.0,False,False,HP:0100753
13454,D0CQ1M,Heterocyclic-carboxamide derivative 2,Solid tumour/cancer , Patented,solid tumour cancer,,,,,,
13455,D0CQ1M,Heterocyclic-carboxamide derivative 2,Metastatic cancer , Patented,metastatic cancer,,,,,,
13456,D0CQ1X,HTERT RNA vaccine,Acute myeloid leukaemia , Phase 2,acute myeloid leukaemia,Acute myeloid leukemia,http://purl.obolibrary.org/obo/HP_0004808,100.0,False,False,HP:0004808
13457,D0CQ2O,Interferon beta-1b,Multiple sclerosis , Approved,multiple sclerosis,,,,,,
13458,D0CQ2P,SPL-7013,Human immunodeficiency virus infection , Phase 1,human immunodeficiency virus infection,,,,,,
13459,D0CQ5A,SKL20540,Complete androgen insensitivity syndrome , Phase 1,complete androgen insensitivity syndrome,,,,,,
13460,D0CQ5A,SKL20540,Immune dysregulation , Phase 1,immune dysregulation,Immune dysregulation,http://purl.obolibrary.org/obo/HP_0002958,100.0,False,False,HP:0002958
13461,D0CQ8D,AMR-103,Parkinson disease , Terminated,parkinson disease,,,,,,
13462,D0CR0H,PMID25666693-Compound-138,Osteoarthritis pain , Patented,osteoarthritis pain,Osteoarthritis,http://purl.obolibrary.org/obo/HP_0002758,81.48,False,False,HP:0002758
13463,D0CR0H,PMID25666693-Compound-138,Cancer related pain , Patented,cancer related pain,,,,,,
13464,D0CR0H,PMID25666693-Compound-138,Neuropathic pain , Patented,neuropathic pain,,,,,,
13465,D0CR0H,PMID25666693-Compound-138,Inflammatory pain , Patented,inflammatory pain,,,,,,
13466,D0CR1I,TJ-9,Asthma , Phase 2,asthma,Asthma,http://purl.obolibrary.org/obo/HP_0002099,100.0,False,False,HP:0002099
13467,D0CR4Z,IPI-940,Pain , Phase 1,pain,Pain,http://purl.obolibrary.org/obo/HP_0012531,100.0,False,False,HP:0012531
13468,D0CR6E,SSYA10-001,Severe acute respiratory syndrome (SARS) , Preclinical,severe acute respiratory syndrome sars,,,,,,
13469,D0CR6E,SSYA10-001,Middle East Respiratory Syndrome (MERS) , Preclinical,middle east respiratory syndrome mers,,,,,,
13470,D0CR7L,GSK3326595,Breast cancer , Phase 2,breast cancer,Breast carcinoma,http://purl.obolibrary.org/obo/HP_0003002,100.0,False,False,HP:0003002
13471,D0CR7L,GSK3326595,Non-hodgkin lymphoma , Phase 1,non hodgkin lymphoma,Non-Hodgkin lymphoma,http://purl.obolibrary.org/obo/HP_0012539,100.0,False,False,HP:0012539
13472,D0CR7L,GSK3326595,Solid tumour/cancer , Phase 1,solid tumour cancer,,,,,,
13473,D0CR8H,SYM-004,Metastatic colorectal cancer , Phase 3,metastatic colorectal cancer,,,,,,
13474,D0CR8H,SYM-004,Head and neck cancer , Phase 2,head and neck cancer,,,,,,
13475,D0CR8H,SYM-004,Colorectal cancer , Phase 2,colorectal cancer,,,,,,
13476,D0CR8H,SYM-004,Recurrent glioblastoma , Phase 2,recurrent glioblastoma,,,,,,
13477,D0CR8H,SYM-004,Non-small-cell lung cancer , Phase 2,non small cell lung cancer,Non-small cell lung carcinoma,http://purl.obolibrary.org/obo/HP_0030358,100.0,False,False,HP:0030358
13478,D0CR8H,SYM-004,Non-small-cell lung cancer , Phase 2,non small cell lung cancer,Non-small cell lung carcinoma,http://purl.obolibrary.org/obo/HP_0030358,100.0,False,False,HP:0030358
13479,D0CR8J,Biphenyl mannoside derivative 26,Crohn disease , Patented,crohn disease,Crohn's disease,http://purl.obolibrary.org/obo/HP_0100280,100.0,False,False,HP:0100280
13480,D0CR8J,Biphenyl mannoside derivative 26,Ulcerative colitis , Patented,ulcerative colitis,Ulcerative colitis,http://purl.obolibrary.org/obo/HP_0100279,100.0,False,False,HP:0100279
13481,D0CR8J,Biphenyl mannoside derivative 26,Urinary tract infection , Patented,urinary tract infection,Recurrent urinary tract infections,http://purl.obolibrary.org/obo/HP_0000010,100.0,False,False,HP:0000010
13482,D0CR9I,CX-5011,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
13483,D0CR9L,Daromun,Melanoma , Phase 3,melanoma,Melanoma,http://purl.obolibrary.org/obo/HP_0002861,100.0,False,False,HP:0002861
13484,D0CS0D,WAY-121898,Arteriosclerosis , Terminated,arteriosclerosis,Arteriosclerosis,http://purl.obolibrary.org/obo/HP_0002634,100.0,False,False,HP:0002634
13485,D0CS2C,AZD9056,Chronic obstructive pulmonary disease , Phase 2,chronic obstructive pulmonary disease,Chronic pulmonary obstruction,http://purl.obolibrary.org/obo/HP_0006510,100.0,False,False,HP:0006510
13486,D0CS2F,Loperamide,Diarrhea , Approved,diarrhea,Diarrhea,http://purl.obolibrary.org/obo/HP_0002014,100.0,False,False,HP:0002014
13487,D0CS2L,DG-1-66,Herpes simplex virus infection , Investigative,herpes simplex virus infection,,,,,,
13488,D0CS3A,CART-19,B-cell lymphoma , Phase 1,b cell lymphoma,B-cell lymphoma,http://purl.obolibrary.org/obo/HP_0012191,100.0,False,False,HP:0012191
13489,D0CS6N,Benzodiazepine,Anxiety disorder , Investigative,anxiety disorder,,,,,,
13490,D0CT1S,BB IND-6989,Salmonella infection , Phase 1,salmonella infection,Salmonella osteomyelitis,http://purl.obolibrary.org/obo/HP_0005661,87.8,False,False,HP:0005661
13491,D0CT3I,AgaDerm,Dermatomycosis , Investigative,dermatomycosis,,,,,,
13492,D0CT4D,Brivaracetam,Complex partial seizure , Approved,complex partial seizure,Focal impaired awareness seizure,http://purl.obolibrary.org/obo/HP_0002384,100.0,False,False,HP:0002384
13493,D0CT4D,Brivaracetam,Epilepsy , Phase 3,epilepsy,,,,,,
13494,D0CT4D,Brivaracetam,Pain , Phase 3,pain,Pain,http://purl.obolibrary.org/obo/HP_0012531,100.0,False,False,HP:0012531
13495,D0CT5O,ALX-101,Atopic dermatitis , Phase 2,atopic dermatitis,Atopic dermatitis,http://purl.obolibrary.org/obo/HP_0001047,100.0,False,False,HP:0001047
13496,D0CT5Z,SLP-0907,Escherichia coli infection , Investigative,escherichia coli infection,,,,,,
13497,D0CT7M,A-6,Macular degeneration , Phase 2,macular degeneration,Macular degeneration,http://purl.obolibrary.org/obo/HP_0000608,100.0,False,False,HP:0000608
13498,D0CT9C,Cyclophosphamide,Solid tumour/cancer , Approved,solid tumour cancer,,,,,,
13499,D0CT9Y,Clomifene,Female infertility , Approved,female infertility,Female infertility,http://purl.obolibrary.org/obo/HP_0008222,100.0,False,False,HP:0008222
13500,D0CU1O,Dolutegravir + rilpivirine,Human immunodeficiency virus infection , Application submitted,human immunodeficiency virus infection,,,,,,
13501,D0CU1T,SB2,Plaque psoriasis , Phase 3,plaque psoriasis,,,,,,
13502,D0CU1T,SB2,Ankylosing spondylitis , Application submitted,ankylosing spondylitis,,,,,,
13503,D0CU1T,SB2,Crohn disease , Application submitted,crohn disease,Crohn's disease,http://purl.obolibrary.org/obo/HP_0100280,100.0,False,False,HP:0100280
13504,D0CU1T,SB2,Psoriatic arthritis , Application submitted,psoriatic arthritis,,,,,,
13505,D0CU1T,SB2,Ulcerative colitis , Application submitted,ulcerative colitis,Ulcerative colitis,http://purl.obolibrary.org/obo/HP_0100279,100.0,False,False,HP:0100279
13506,D0CU2Q,DHES0815A,Breast cancer , Phase 1,breast cancer,Breast carcinoma,http://purl.obolibrary.org/obo/HP_0003002,100.0,False,False,HP:0003002
13507,D0CV7Q,ASO-1,Fatty liver disease , Investigative,fatty liver disease,,,,,,
13508,D0CV7T,Patamostat,Hypotension , Terminated,hypotension,Hypotension,http://purl.obolibrary.org/obo/HP_0002615,100.0,False,False,HP:0002615
13509,D0CV7Z,Epothilone B,Solid tumour/cancer , Discontinued in Phase 3,solid tumour cancer,,,,,,
13510,D0CW1J,Pyrrole derivative 5,Obesity , Patented,obesity,Obesity,http://purl.obolibrary.org/obo/HP_0001513,100.0,False,False,HP:0001513
13511,D0CW1P,Betamethasone,Inflammation , Approved,inflammation,Gastrointestinal inflammation,http://purl.obolibrary.org/obo/HP_0004386,84.21,False,False,HP:0004386
13512,D0CW2B,ETX-101,Diabetic gastroparesis , Phase 3,diabetic gastroparesis,,,,,,
13513,D0CW2N,Reolysinpelareorep,Pancreatic cancer , Phase 2,pancreatic cancer,,,,,,
13514,D0CW3B,M-101,Blood transfusion , Investigative,blood transfusion,,,,,,
13515,D0CW3U,Kanjinti,Breast cancer , Application submitted,breast cancer,Breast carcinoma,http://purl.obolibrary.org/obo/HP_0003002,100.0,False,False,HP:0003002
13516,D0CW3U,Kanjinti,Gastric adenocarcinoma , Application submitted,gastric adenocarcinoma,,,,,,
13517,D0CW6S,Monoxanes,Malaria , Investigative,malaria,,,,,,
13518,D0CW8S,ABX-1431,Neuropathic pain , Phase 1,neuropathic pain,,,,,,
13519,D0CW8S,ABX-1431,Tourette syndrome , Phase 1,tourette syndrome,,,,,,
13520,D0CX1F,Sulfonylated piperazine derivative 1,Obesity , Patented,obesity,Obesity,http://purl.obolibrary.org/obo/HP_0001513,100.0,False,False,HP:0001513
13521,D0CX2J,R-1315,Alzheimer disease , Terminated,alzheimer disease,Alzheimer disease,http://purl.obolibrary.org/obo/HP_0002511,100.0,False,False,HP:0002511
13522,D0CX4C,PMID25666693-Compound-76,Osteoarthritis pain , Patented,osteoarthritis pain,Osteoarthritis,http://purl.obolibrary.org/obo/HP_0002758,81.48,False,False,HP:0002758
13523,D0CX4C,PMID25666693-Compound-76,Cancer related pain , Patented,cancer related pain,,,,,,
13524,D0CX4C,PMID25666693-Compound-76,Neuropathic pain , Patented,neuropathic pain,,,,,,
13525,D0CX4C,PMID25666693-Compound-76,Inflammatory pain , Patented,inflammatory pain,,,,,,
13526,D0CY1B,CYC116,Solid tumour/cancer , Phase 1,solid tumour cancer,,,,,,
13527,D0CY2Q,CrohnsVax,Crohn disease , Phase 1,crohn disease,Crohn's disease,http://purl.obolibrary.org/obo/HP_0100280,100.0,False,False,HP:0100280
13528,D0CY2Z,HuMax-HepC,Hepatitis C virus infection , Terminated,hepatitis c virus infection,,,,,,
13529,D0CY3A,Idraparinux,Thrombosis , Discontinued in Phase 3,thrombosis,Thrombocytosis,http://purl.obolibrary.org/obo/HP_0001894,83.33,False,False,HP:0001894
13530,D0CY3F,Aom-0925,Diabetic complication , Investigative,diabetic complication,,,,,,
13531,D0CY3U,Five membered heterocyclic benzamide derivative 3,Pruritus , Patented,pruritus,Pruritus,http://purl.obolibrary.org/obo/HP_0000989,100.0,False,False,HP:0000989
13532,D0CY3U,Five membered heterocyclic benzamide derivative 3,Solid tumour/cancer , Patented,solid tumour cancer,,,,,,
13533,D0CY3U,Five membered heterocyclic benzamide derivative 3,Chronic pain , Patented,chronic pain,Chronic pain,http://purl.obolibrary.org/obo/HP_0012532,100.0,False,False,HP:0012532
13534,D0CY3U,Five membered heterocyclic benzamide derivative 3,Neuropathic pain , Patented,neuropathic pain,,,,,,
13535,D0CY3U,Five membered heterocyclic benzamide derivative 3,Thymic cancer , Patented,thymic cancer,,,,,,
13536,D0CY4V,Cetamolol,Angina pectoris , Terminated,angina pectoris,Angina pectoris,http://purl.obolibrary.org/obo/HP_0001681,100.0,False,False,HP:0001681
13537,D0CY9O,ON-128,Solid tumour/cancer , Investigative,solid tumour cancer,,,,,,
13538,D0CZ0D,EF-12,Coronary artery disease , Discontinued in Phase 3,coronary artery disease,Coronary artery atherosclerosis,http://purl.obolibrary.org/obo/HP_0001677,82.05,False,False,HP:0001677
13539,D0CZ1A,IRISQUINONE,Solid tumour/cancer , Phase 3,solid tumour cancer,,,,,,
